Molecule List Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Molecule List
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Ophthalmic acid,10.91,314273664,4836458,29507216,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Ophthalmic acid,11.04,11734470,0,834881,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Ophthalmic acid,10.94,15843803,0,1245562,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Ophthalmic acid,11.04,10529700,0,790223,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Ophthalmic acid,10.95,16987684,0,1195431,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Ophthalmic acid,11.12,17171336,0,1290957,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Ophthalmic acid,11.04,18040060,0,1422873,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Ophthalmic acid,11.02,22245558,0,1671867,-2.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Ophthalmic acid,11.07,9833514,0,725584,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Ophthalmic acid,10.98,10314228,0,722337,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Ophthalmic acid,10.93,13650527,0,945855,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Ophthalmic acid,11.17,17320410,0,1174461,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Ophthalmic acid,11.19,18469580,151347,1402616,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Ophthalmic acid,10.75,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Ophthalmic acid,11.07,23548954,171409,2070408,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Ophthalmic acid,11.06,20673908,0,1738968,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Ophthalmic acid,10.77,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Ophthalmic acid,11.06,22719960,0,1772681,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Ophthalmic acid,11.07,22588634,0,1579916,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Ophthalmic acid,10.79,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Ophthalmic acid,11.1,14201407,0,1116708,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Ophthalmic acid,11.11,17213218,0,1327477,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Ophthalmic acid,11.1,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,L-Arginosuccinic acid,13.83,57319164,334424,4963466,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,L-Arginosuccinic acid,13.68,37748304,0,3019614,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,L-Arginosuccinic acid,13.67,51750444,0,4215742,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,L-Arginosuccinic acid,13.64,67733744,272140,5702194,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,L-Arginosuccinic acid,13.59,29547,0,26336,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,L-Arginosuccinic acid,13.68,33880,0,22641,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,L-Arginosuccinic acid,13.73,107093,0,50101,-0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,L-Arginosuccinic acid,13.67,30578,0,31132,-0.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,L-Arginosuccinic acid,13.68,170235,0,68443,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,L-Arginosuccinic acid,13.67,98550,0,36172,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,L-Arginosuccinic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,N-Acetylmuramic acid,3.99,240996,0,175779,-2.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,N-Acetylmuramic acid,3.39,99909,0,105534,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,N-Acetylmuramic acid,2.83,28867,0,19975,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,N-Acetylmuramic acid,2.68,29230,0,20523,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,N-Acetylmuramic acid,2.44,51770,0,36987,0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,N-Acetylmuramic acid,2.79,35079,0,27671,1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,N-Acetylmuramic acid,4.14,19554,0,16649,6.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,N-Acetylmuramic acid,3.33,126625,0,86220,0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,N-Acetylmuramic acid,4.34,33305,0,34465,3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,N-Acetylmuramic acid,4.08,75603,0,52229,0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,N-Acetylmuramic acid,2.73,49099,0,32407,0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,N-Acetylmuramic acid,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Glutamylphenylalanine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Glutamylphenylalanine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Glutamylphenylalanine,9.26,280798304,1507542,17365126,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Glutamylphenylalanine,9.03,588180416,4235901,34242948,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Glutamylphenylalanine,9.17,103716,0,105402,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Glutamylphenylalanine,9.25,76548,0,61040,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Glutamylphenylalanine,9.35,562050496,8550775,31938418,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Glutamylphenylalanine,9.28,623080064,15453333,39819528,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Glutamylphenylalanine,9.35,50085,0,45925,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Glutamylphenylalanine,9.37,59801,0,56366,0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Glutamylphenylalanine,9.44,157316,0,35795,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Glutamylphenylalanine,9.4,143025,0,91928,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Glutamylphenylalanine,9.45,74506,0,51744,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Glutamylphenylalanine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Glutamylphenylalanine,9.26,43575,0,26907,-0.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Glutamylphenylalanine,9.15,69564,0,67054,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Glutamylphenylalanine,9.46,211921,0,53807,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Glutamylphenylalanine,9.45,201671,0,75395,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Glutamylphenylalanine,9.32,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Glutamylphenylalanine,9.43,154030,0,51683,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Glutamylphenylalanine,9.41,491250,0,104506,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Glutamylphenylalanine,9.28,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Glutamylphenylalanine,9.41,584348,0,102739,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Glutamylphenylalanine,9.46,195596,0,113250,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Glutamylphenylalanine,9.2,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Glutamylphenylalanine,9.51,406426,0,124662,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Glutamylphenylalanine,9.43,70237,0,54607,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Glutamylphenylalanine,9.26,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Glutathione,12.05,35526024,0,2632455,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Glutathione,11.94,50899044,589495,3182088,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Glutathione,12.11,2946562,0,215544,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Glutathione,11.98,116338,0,64042,-3.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Glutathione,11.94,24805068,0,1589104,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Glutathione,11.85,15540661,0,1082664,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Glutathione,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Glutathione,11.97,148570,0,90391,-0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Glutathione,11.98,2530123,0,297764,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Glutathione,11.88,543099,0,115824,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Glutathione,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Glutathione,11.95,154953,0,97440,-2.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Glutathione,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Glutathione,11.95,2027954,0,264830,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Glutathione,11.98,488387,0,195703,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Glutathione,11.89,1874365,0,276925,-2.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Glutathione,11.99,1593956,0,204277,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Glutathione,12.03,3490509,0,367234,-2.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Glutathione,11.82,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Glutathione,11.97,2722773,0,299891,-2.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Glutathione,12.01,3144952,0,377677,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Glutathione,11.66,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Glutathione,11.74,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Glutathione,12.1,1028125,0,177594,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Glutathione,11.83,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Glutathione,12,637926,0,351381,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Glutathione,11.73,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Glutathione,11.65,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,Thiamine monophosphate,11.73,115033776,0,6893442,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,Thiamine monophosphate,11.72,143340112,1847969,8272895,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,Thiamine monophosphate,11.44,50752,0,23796,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,Thiamine monophosphate,11.54,62709,0,54201,-0.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,Thiamine monophosphate,11.63,154161440,0,6926604,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,Thiamine monophosphate,11.63,214096848,0,9205213,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,Thiamine monophosphate,11.51,61532,0,42462,-2.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,Thiamine monophosphate,12.32,398425,0,65021,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,Thiamine monophosphate,11.22,38374,0,30240,1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,Thiamine monophosphate,11.3,52165,0,34298,0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,Thiamine monophosphate,11.21,25559,0,18283,6.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_B,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_Blk,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_A,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_B,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_40ppt_Blk,Thiamine monophosphate,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_1,"Cys-Gly, oxidized",12.15,59598944,0,2991227,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InH2O_2,"Cys-Gly, oxidized",11.82,78966600,0,3296291,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_1,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InH2O_2,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_1,"Cys-Gly, oxidized",11.8,93826600,0,3598343,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix1InSynMatrix_2,"Cys-Gly, oxidized",11.6,145801296,0,5707159,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_1,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_4uMStdsMix2InSynMatrix_2,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_1,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Std_H2OinSynMatrix_2,"Cys-Gly, oxidized",10.88,92785,0,14991,-9.1,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full1,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full2,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Full3,"Cys-Gly, oxidized",10.98,103226,0,19413,-7.6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half1,"Cys-Gly, oxidized",11.04,12177,0,9801,-8.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half2,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Poo_Syn_Half3,"Cys-Gly, oxidized",11.62,25293,0,20357,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_A,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_B,"Cys-Gly, oxidized",11.8,37690,0,38092,-3.4,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_25ppt_Blk,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_A,"Cys-Gly, oxidized",12.45,32981,0,29912,6,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_B,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_30ppt_Blk,"Cys-Gly, oxidized",#N/A,#N/A,#N/A,#N/A,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,240108_Smp_35ppt_A,"Cys-Gly, oxidized",11,61359,0,21991,-7.6,HILIC_Pos_Standards
